Date,Open,High,Low,Close,Volume,OpenInt
3/8/2004,77.634,77.634,76.02,76.043,2043947,0
3/9/2004,75.641,76.11,74.086,74.436,3011945,0
3/10/2004,74.064,74.213,71.009,71.403,3561869,0
3/11/2004,71.425,73.496,71.362,71.553,3846842,0
3/12/2004,72.972,73.574,72.24,73.33,2730851,0
3/15/2004,73.181,73.33,71.203,71.224,1778276,0
3/16/2004,72.345,72.765,70.84,71.761,2345012,0
3/17/2004,71.972,73.054,71.972,72.809,2261676,0
3/18/2004,72.451,73.181,72.136,72.683,1793316,0
3/19/2004,72.7,73.893,72.581,72.788,2440800,0
3/22/2004,72.581,72.599,70.778,71.265,2380646,0
3/23/2004,71.932,72.407,70.469,70.634,1856153,0
3/24/2004,70.26,70.26,68.133,69.151,2487784,0
3/25/2004,70.26,72.093,69.592,72.035,2289168,0
3/26/2004,72.305,72.929,72.049,72.328,2230783,0
3/29/2004,72.723,73.432,72.071,72.305,1807875,0
3/30/2004,72.451,73.37,72.158,73.181,1742261,0
3/31/2004,73.745,73.804,72.035,72.429,2578593,0
4/1/2004,72.387,73.014,72.093,72.305,1923684,0
4/2/2004,72.865,75.165,72.809,74.957,4208397,0
4/5/2004,75.374,75.685,74.562,74.934,3101747,0
4/6/2004,75.998,76.422,75.142,76.214,4406442,0
4/7/2004,74.541,74.957,72.24,72.345,7654361,0
4/8/2004,73.036,73.036,70.2,70.696,4324541,0
4/12/2004,70.778,72.116,70.778,71.531,2633338,0
4/13/2004,71.949,72.178,69.467,69.796,3068364,0
4/14/2004,69.796,70.22,68.609,68.947,3247443,0
4/15/2004,68.947,69.818,67.732,68.904,3379919,0
4/16/2004,69.532,71.074,69.38,70.969,2927123,0
4/19/2004,71.031,71.3,69.317,70.321,2387399,0
4/20/2004,70.321,70.969,69.066,69.066,2499569,0
4/21/2004,68.589,68.609,65.288,66.268,6672427,0
4/22/2004,67.02,69.877,66.308,69.131,3668771,0
4/23/2004,69.532,69.552,67.334,68.29,2435726,0
4/26/2004,68.313,69.088,67.442,67.524,1806438,0
4/27/2004,68.049,68.438,67.313,67.442,1965544,0
4/28/2004,66.855,66.855,63.677,64.748,6153061,0
4/29/2004,64.725,65.977,63.721,64.284,3218801,0
4/30/2004,64.725,65.561,64.201,64.201,2436396,0
5/3/2004,64.201,64.452,63.054,63.74,3384371,0
5/4/2004,64.201,65.977,64.201,65.353,3127034,0
5/5/2004,65.977,66.206,64.974,64.974,2291562,0
5/6/2004,64.601,64.725,62.702,63.677,3630263,0
5/7/2004,62.85,63.87,60.798,60.842,3430399,0
5/10/2004,60.842,62.638,59.527,61.506,4693187,0
5/11/2004,62.427,63.18,61.487,62.342,2933255,0
5/12/2004,62.365,62.991,60.426,62.969,2967019,0
5/13/2004,62.174,63.119,61.676,62.491,2779510,0
5/14/2004,62.491,63.245,61.698,62.174,1699874,0
5/17/2004,61.487,62.016,59.715,59.924,3350607,0
5/18/2004,60.555,62.136,59.924,62.095,6321553,0
5/19/2004,63.054,64.621,60.278,61.72,5098710,0
5/20/2004,62.016,62.745,61.178,61.178,1994569,0
5/21/2004,62.016,62.891,61.136,61.551,2891585,0
5/24/2004,61.551,63.471,61.551,63.054,2421403,0
5/25/2004,63.265,65.646,63.2,65.496,3050164,0
5/26/2004,65.77,65.77,64.223,64.725,2321015,0
5/27/2004,65.77,65.897,64.264,64.974,2567819,0
5/28/2004,64.974,66.544,64.43,65.353,2116940,0
6/1/2004,65.353,66.081,64.932,65.265,1886566,0
6/2/2004,65.668,65.668,64.123,65.226,2056256,0
6/3/2004,65.145,65.245,63.494,63.494,2062866,0
6/4/2004,63.677,64.514,63.677,63.932,1900216,0
6/7/2004,64.621,65.394,64.307,65.394,1975459,0
6/8/2004,66.188,66.544,65.394,65.977,2545356,0
6/9/2004,65.875,66.206,64.43,64.452,2054244,0
6/10/2004,64.514,65.039,64.327,64.932,1542395,0
6/14/2004,64.909,65.061,63.661,63.932,1558009,0
6/15/2004,64.474,65.561,64.123,65.017,2175420,0
6/16/2004,65.353,65.604,64.601,65.167,1635789,0
6/17/2004,65.245,65.668,64.997,65.353,1387984,0
6/18/2004,65.373,67.984,65.245,67.919,4097236,0
6/21/2004,67.02,67.732,66.588,66.773,2686451,0
6/22/2004,66.605,66.937,66.104,66.855,2544158,0
6/23/2004,67.231,68.438,66.855,68.195,2122065,0
6/24/2004,68.479,69.337,68.375,68.589,2693494,0
6/25/2004,68.609,70.569,68.589,69.922,3866190,0
6/28/2004,69.942,70.737,68.398,68.631,1892120,0
6/29/2004,68.398,68.904,67.856,68.775,1538228,0
6/30/2004,69.111,69.422,68.27,68.967,1734023,0
7/1/2004,68.757,69.023,67.02,67.442,1705861,0
7/2/2004,67.334,67.421,66.227,67.188,1404508,0
7/6/2004,67.188,67.65,66.482,66.773,1847341,0
7/7/2004,66.711,68.862,66.711,68.418,3203428,0
7/8/2004,67.02,68.947,65.245,67.961,3634048,0
7/9/2004,68.375,68.375,66.812,67.692,2105301,0
7/12/2004,67.856,67.856,66.711,67.17,1499195,0
7/13/2004,67.231,67.67,66.937,67.21,1670322,0
7/14/2004,66.29,67.753,66.29,67.544,1941212,0
7/15/2004,67.65,68.989,67.524,68.651,1991790,0
7/16/2004,68.904,69.422,68.609,68.797,2229442,0
7/19/2004,68.797,68.904,67.125,67.628,2004963,0
7/20/2004,67.628,67.793,66.501,67.125,1940111,0
7/21/2004,67.442,67.48,64.85,65.039,2058026,0
7/22/2004,64.831,65.185,63.514,64.557,2253965,0
7/23/2004,62.929,64.223,61.465,63.974,2276810,0
7/26/2004,64.223,64.665,62.638,63.2,1768314,0
7/27/2004,62.85,65.519,62.427,65.083,2356366,0
7/28/2004,64.85,66.25,64.223,65.812,1889823,0
7/29/2004,65.834,67.628,65.646,67.356,1977661,0
7/30/2004,67.334,67.334,66.308,66.875,1512366,0
8/2/2004,66.394,67.106,65.245,66.895,1399047,0
8/3/2004,66.588,66.605,65.265,65.646,1666682,0
8/4/2004,65.145,65.812,64.831,64.85,1854956,0
8/5/2004,64.871,65.519,63.451,63.661,2152381,0
8/6/2004,63.18,64.725,61.911,62.534,2153818,0
8/9/2004,62.534,63.096,62.406,62.406,1636843,0
8/10/2004,62.745,63.451,62.469,63.325,1685553,0
8/11/2004,63.076,63.325,62.016,62.952,1655237,0
8/12/2004,62.952,63.119,61.655,61.676,1479509,0
8/13/2004,61.676,62.891,61.614,61.866,1428646,0
8/16/2004,62.427,64.85,62.342,64.327,1735363,0
8/17/2004,64.414,65.478,64.414,65.245,1482336,0
8/18/2004,65.245,66.061,64.246,66.039,1495124,0
8/19/2004,65.77,66.773,65.496,65.94,1614812,0
8/20/2004,65.954,67.442,65.687,67.356,2005967,0
8/23/2004,67.356,67.356,66.016,66.394,1103250,0
8/24/2004,67.02,67.148,65.394,65.917,1310540,0
8/25/2004,65.456,67.21,65.125,66.895,1749108,0
8/26/2004,67.02,67.715,67.02,67.442,1229118,0
8/27/2004,67.125,69.023,67.125,68.589,1909413,0
8/30/2004,68.398,69.194,67.896,67.896,1193531,0
8/31/2004,67.65,68.153,66.65,67.607,1577504,0
9/1/2004,67.231,68.091,67.083,67.692,1183858,0
9/2/2004,67.856,68.398,66.855,68.313,1282327,0
9/3/2004,68.313,68.775,67.692,68.589,1369401,0
9/7/2004,69.004,69.358,67.715,69.046,1683827,0
9/8/2004,68.904,69.004,68.375,68.695,1469070,0
9/9/2004,69.215,69.552,68.524,69.509,1935612,0
9/10/2004,65.897,66.188,63.514,64.201,8104571,0
9/13/2004,64.223,64.601,63.265,64.284,3055815,0
9/14/2004,63.892,64.123,63.578,64.102,2337972,0
9/15/2004,64.102,64.102,63.39,63.494,1764052,0
9/16/2004,63.494,63.805,63.2,63.369,1996006,0
9/17/2004,63.677,64.85,63.514,63.997,2146538,0
9/20/2004,63.721,64.974,63.699,64.372,2038919,0
9/21/2004,64.79,65.561,64.514,65.288,2459002,0
9/22/2004,64.372,65.353,64.372,64.909,1932544,0
9/23/2004,65.145,65.145,64.307,64.909,1743553,0
9/24/2004,64.871,65.875,64.514,65.203,2792060,0
9/27/2004,65.245,66.437,65.145,65.478,2161817,0
9/28/2004,65.561,68.375,65.541,68.27,3860110,0
9/29/2004,68.797,70.071,68.695,69.422,4557645,0
9/30/2004,69.532,70.362,69.238,70.135,3344238,0
10/1/2004,70.84,71.181,70.385,71.009,2521120,0
10/4/2004,71.009,71.403,70.157,70.969,2600386,0
10/5/2004,70.673,71.403,69.986,70.071,2060758,0
10/6/2004,69.942,71.576,69.738,71.32,1928665,0
10/7/2004,71.576,72.24,71.16,71.16,2615569,0
10/8/2004,70.362,72.24,69.444,69.738,3369526,0
10/11/2004,70.157,70.157,69.402,69.633,1095778,0
10/12/2004,69.111,69.444,68.069,69.295,1921673,0
10/13/2004,68.355,68.355,65.977,67.21,3396153,0
10/14/2004,67.21,67.961,66.917,67.961,2940485,0
10/15/2004,67.961,68.589,67.896,68.006,1985516,0
10/18/2004,67.399,68.418,67.271,67.833,1317243,0
10/19/2004,67.753,68.133,64.932,65.353,2610826,0
10/20/2004,64.932,65.954,64.932,65.265,2084801,0
10/21/2004,65.725,66.482,65.145,66.29,2084850,0
10/22/2004,66.65,66.917,65.977,66.104,1186923,0
10/25/2004,66.25,67.231,66.146,66.937,1784024,0
10/26/2004,66.895,69.111,66.895,68.989,2141173,0
10/27/2004,68.695,69.9,68.375,69.675,2102859,0
10/28/2004,67.65,68.235,66.394,67.67,3236425,0
10/29/2004,67.334,68.797,67.231,67.856,1913435,0
11/1/2004,68.175,68.904,68.049,68.631,1675783,0
11/2/2004,68.631,68.651,66.917,66.979,2344679,0
11/3/2004,67.67,67.753,65.996,67.02,2821037,0
11/4/2004,67.042,69.675,67.042,69.317,2699719,0
11/5/2004,69.738,70.179,68.924,69.61,1615723,0
11/8/2004,69.633,70.157,68.82,69.571,1300384,0
11/9/2004,69.422,69.738,68.862,69.215,1528267,0
11/10/2004,69.422,70.051,68.989,69.215,1364276,0
11/11/2004,69.215,69.9,68.904,69.857,1346554,0
11/12/2004,70.051,71.887,69.986,71.553,2594687,0
11/15/2004,71.805,71.845,70.529,70.589,1702123,0
11/16/2004,70.946,70.946,70.179,70.179,1378165,0
11/17/2004,70.778,71.531,70.362,70.716,2160332,0
11/18/2004,70.673,71.596,70.24,70.905,1912237,0
11/19/2004,70.927,70.946,69.76,70.179,1371412,0
11/22/2004,70.179,70.589,69.295,70.26,1649394,0
11/23/2004,71.031,71.031,69.964,70.115,1557863,0
11/24/2004,70.135,70.737,70.029,70.469,1580807,0
11/26/2004,70.883,72.618,70.883,72.328,1392679,0
11/29/2004,72.992,73.054,71.385,71.992,2502729,0
11/30/2004,72.305,72.66,70.673,70.946,2021486,0
12/1/2004,70.969,71.867,70.611,71.596,2343002,0
12/2/2004,71.618,72.035,68.479,69.796,3140062,0
12/3/2004,68.904,68.924,67.65,68.609,3690897,0
12/6/2004,67.125,68.006,66.711,67.692,2815865,0
12/7/2004,67.692,67.961,65.996,66.169,2387593,0
12/8/2004,65.77,67.02,65.017,66.523,2661068,0
12/9/2004,65.668,67.17,65.394,67.002,2160426,0
12/10/2004,67.334,68.501,66.875,67.02,2520834,0
12/13/2004,67.334,67.793,66.917,67.464,1753469,0
12/14/2004,65.834,66.459,64.102,66.29,4591075,0
12/15/2004,66.29,66.29,64.85,65.353,3538592,0
12/16/2004,64.932,65.77,64.683,64.85,2612648,0
12/17/2004,64.85,65.245,63.954,64.201,4455198,0
12/20/2004,64.889,65.31,63.997,64.43,3292943,0
12/21/2004,64.954,65.875,64.514,65.265,3297012,0
12/22/2004,64.974,66.081,64.974,65.353,2842351,0
12/23/2004,65.584,65.875,65.31,65.541,1812712,0
12/27/2004,65.541,66.353,65.541,65.668,2105971,0
12/28/2004,65.875,66.459,65.875,66.146,1411405,0
12/29/2004,66.081,66.773,65.646,66.588,1974117,0
12/30/2004,66.605,66.65,65.623,65.668,2399278,0
12/31/2004,65.646,66.169,65.584,65.604,1686942,0
1/3/2005,66.394,66.394,64.537,64.705,2302770,0
1/4/2005,64.494,64.683,63.158,63.536,3043554,0
1/5/2005,63.536,64.038,62.196,63.158,3152515,0
1/6/2005,63.677,64.392,63.285,63.434,2967882,0
1/7/2005,63.514,64.725,63.451,64.083,2749913,0
1/10/2005,63.721,64.474,63.39,63.618,3987987,0
1/11/2005,61.824,62.745,61.011,61.911,6930341,0
1/12/2005,62.058,62.301,61.073,61.443,4671683,0
1/13/2005,61.443,62.238,61.113,61.593,2626298,0
1/14/2005,61.802,62.638,61.72,62.427,1912045,0
1/18/2005,61.802,62.406,60.884,62.151,2328969,0
1/19/2005,61.802,61.911,60.778,60.927,2848095,0
1/20/2005,62.617,62.638,59.802,59.924,3176798,0
1/21/2005,60.193,61.324,60.069,60.404,2866919,0
1/24/2005,60.904,61.302,60.069,60.15,2235478,0
1/25/2005,60.865,60.904,59.088,59.233,3918684,0
1/26/2005,58.481,60.235,58.481,59.802,2511159,0
1/27/2005,59.802,60.865,59.63,60.673,1902660,0
1/28/2005,60.555,60.927,60.298,60.491,2229347,0
1/31/2005,61.178,61.784,60.596,61.614,2485966,0
2/1/2005,62.075,62.075,61.073,61.72,2207269,0
2/2/2005,61.487,61.802,61.051,61.551,1710124,0
2/3/2005,61.551,61.551,60.755,60.842,1866116,0
2/4/2005,61.091,61.487,60.34,61.324,1808881,0
2/7/2005,61.528,62.136,61.487,61.846,1622044,0
2/8/2005,61.866,62.66,61.302,62.638,2711885,0
2/9/2005,62.365,62.556,61.033,61.051,2641288,0
2/10/2005,61.423,62.075,61.261,61.528,1603173,0
2/11/2005,61.655,62.805,61.571,62.323,1712374,0
2/14/2005,62.598,62.952,62.365,62.406,1907830,0
2/15/2005,62.534,62.745,62.016,62.238,1954002,0
2/16/2005,62.301,64.307,62.136,63.892,3387867,0
2/17/2005,64.414,65.77,63.054,64.808,3362724,0
2/18/2005,65.061,65.646,64.871,64.932,2442765,0
2/22/2005,65.039,66.016,64.083,64.123,2718496,0
2/23/2005,64.643,65.203,64.514,64.705,1685217,0
2/24/2005,65.496,65.687,64.601,65.687,2338308,0
2/25/2005,65.687,66.812,65.561,66.039,2935168,0
2/28/2005,66.565,67.17,66.29,67.063,3229626,0
3/1/2005,67.042,67.421,65.875,66.104,2386346,0
3/2/2005,65.561,66.016,64.77,65.353,1973783,0
3/3/2005,65.977,66.227,64.889,65.31,1857445,0
3/4/2005,65.561,66.711,65.434,66.394,2249607,0
3/7/2005,66.895,67.02,65.33,65.456,2018132,0
3/8/2005,65.725,65.977,65.017,65.226,1821716,0
3/9/2005,64.871,65.77,64.414,64.557,2375424,0
3/10/2005,64.474,64.514,62.891,63.641,2508572,0
3/11/2005,63.954,65.083,63.721,64.725,2113922,0
3/14/2005,65.31,65.561,64.414,65.104,2230783,0
3/15/2005,66.29,66.711,65.725,65.954,2859399,0
3/16/2005,65.77,65.79,64.909,65.519,2108940,0
3/17/2005,65.519,66.146,64.725,65.897,1878567,0
3/18/2005,66.081,66.227,65.039,66.146,2977173,0
3/21/2005,66.146,66.353,65.167,65.687,1371461,0
3/22/2005,65.917,66.188,64.643,64.643,2130349,0
3/23/2005,64.102,64.201,63.369,63.451,3406068,0
3/24/2005,63.578,63.785,63.265,63.39,2839381,0
3/28/2005,63.39,63.974,62.68,62.745,2156071,0
3/29/2005,62.745,63.222,61.528,61.74,3411529,0
3/30/2005,61.802,62.598,61.487,62.427,2743208,0
3/31/2005,63.578,64.264,62.85,63.451,3025594,0
4/1/2005,63.892,64.372,63.011,63.2,1722910,0
4/4/2005,63.347,63.369,62.365,62.805,2216945,0
4/5/2005,62.534,63.556,62.258,62.598,1814485,0
4/6/2005,62.702,63.451,62.598,62.598,2131450,0
4/7/2005,64.43,65.707,64.43,65.707,5327740,0
4/8/2005,66.353,66.394,65.725,65.996,3151843,0
4/11/2005,65.687,65.917,64.831,65.083,1808306,0
4/12/2005,64.621,65.668,63.997,65.394,2081784,0
4/13/2005,64.889,65.394,63.034,63.471,3067358,0
4/14/2005,63.578,63.618,62.058,62.427,3467900,0
4/15/2005,61.698,62.87,60.865,61.178,4072760,0
4/18/2005,61.201,62.534,60.968,61.784,3155339,0
4/19/2005,61.655,62.534,60.673,61.365,3236234,0
4/20/2005,61.221,61.324,59.986,60.34,2574190,0
4/21/2005,60.713,61.802,59.966,61.698,2982346,0
4/22/2005,60.865,62.196,60.511,60.968,2963954,0
4/25/2005,61.698,61.784,60.798,61.465,1838767,0
4/26/2005,61.593,61.593,59.757,60.235,2294627,0
4/27/2005,60.258,60.426,59.048,59.986,2374516,0
4/28/2005,59.61,60.049,59.03,59.653,2776782,0
4/29/2005,59.715,60.596,59.233,60.596,2067416,0
5/2/2005,60.842,60.968,60.449,60.947,1562943,0
5/3/2005,61.378,61.784,61.011,61.178,2440562,0
5/4/2005,60.927,61.593,60.865,61.506,1630475,0
5/5/2005,61.802,62.136,60.968,61.279,1353212,0
5/6/2005,61.911,62.016,61.178,61.221,1456570,0
5/9/2005,61.423,61.846,60.778,61.279,1510689,0
5/10/2005,61.201,61.221,59.549,59.78,2165123,0
5/11/2005,59.882,60.213,58.839,59.295,2279061,0
5/12/2005,59.317,59.507,57.19,57.521,3116691,0
5/13/2005,57.105,57.626,54.349,55.75,5282577,0
5/16/2005,55.326,55.937,55.103,55.537,3186854,0
5/17/2005,55.516,57.086,55.516,56.812,2582953,0
5/18/2005,57.23,58.646,57.105,58.153,3195476,0
5/19/2005,58.355,58.355,57.19,57.773,1897152,0
5/20/2005,57.626,57.687,57.125,57.31,1610933,0
5/23/2005,57.521,58.254,57.29,57.921,1897869,0
5/24/2005,57.562,57.984,57.23,57.333,1545748,0
5/25/2005,57.29,57.31,56.247,56.708,2172545,0
5/26/2005,57.417,57.481,56.812,57.086,1827272,0
5/27/2005,57.23,57.521,56.794,57.352,1471322,0
5/31/2005,57.333,57.352,56.101,56.581,3351804,0
6/1/2005,56.752,58.004,56.643,57.73,1982115,0
6/2/2005,57.835,58.192,57.544,57.984,1405321,0
6/3/2005,57.626,58.398,56.794,57.044,2286248,0
6/6/2005,57.23,57.626,57.001,57.063,1009857,0
6/7/2005,57.21,57.984,56.961,56.961,1973062,0
6/8/2005,57.044,57.417,56.939,56.961,1181127,0
6/9/2005,56.623,56.73,55.769,56.31,2273410,0
6/10/2005,56.374,56.794,56.101,56.581,1624057,0
6/13/2005,56.538,57.397,56.143,57.21,2128146,0
6/14/2005,56.984,57.23,56.688,56.939,1302060,0
6/15/2005,57.21,57.626,57.086,57.544,2022157,0
6/16/2005,57.439,58.944,57.439,58.317,3197440,0
6/17/2005,59.507,59.61,58.711,58.986,4343890,0
6/20/2005,58.752,58.861,58.295,58.461,1780337,0
6/21/2005,58.295,58.668,57.73,58.046,1549293,0
6/22/2005,58.066,58.398,57.521,57.813,1315041,0
6/23/2005,57.626,57.835,56.666,56.773,2155351,0
6/24/2005,56.773,56.794,54.596,55.249,4890465,0
6/27/2005,54.914,55.249,54.1,54.474,2531371,0
6/28/2005,54.474,55.229,54.392,55.059,2055729,0
6/29/2005,55.059,55.559,54.788,54.914,1859746,0
6/30/2005,54.851,54.891,54.327,54.554,2143904,0
7/1/2005,54.81,54.891,54.289,54.574,1660215,0
7/5/2005,54.574,55.122,54.078,54.7,3226321,0
7/6/2005,54.723,54.974,54.183,54.289,3241120,0
7/7/2005,53.972,54.765,53.349,54.474,2488313,0
7/8/2005,54.474,57.001,54.474,56.794,4864504,0
7/11/2005,57.481,58.355,57.21,57.813,3790134,0
7/12/2005,57.582,57.921,57.022,57.75,2496599,0
7/13/2005,57.459,57.857,56.961,57.253,2457084,0
7/14/2005,57.253,57.984,57.253,57.562,2397503,0
7/15/2005,57.604,57.795,57.147,57.417,1872342,0
7/18/2005,57.417,58.004,57.333,57.773,1556525,0
7/19/2005,58.232,58.775,57.813,58.668,2467956,0
7/20/2005,58.461,59.986,58.277,59.588,3130819,0
7/21/2005,59.924,60.555,59.419,59.78,2590423,0
7/22/2005,60.049,60.385,58.986,59.738,1573479,0
7/25/2005,59.738,60.029,58.797,59.215,1396221,0
7/26/2005,59.233,59.527,58.752,59.03,1556334,0
7/27/2005,59.088,59.128,58.317,58.775,1740295,0
7/28/2005,58.879,59.862,58.481,59.653,2702641,0
7/29/2005,59.653,59.738,58.521,58.562,1652219,0
8/1/2005,58.775,58.839,58.046,58.277,1536984,0
8/2/2005,58.562,60.449,58.562,60.049,2690475,0
8/3/2005,60.069,60.713,59.379,59.924,1942699,0
8/4/2005,59.715,59.882,58.419,58.668,1591393,0
8/5/2005,58.461,58.861,57.857,57.921,1664719,0
8/8/2005,59.507,59.61,58.481,58.541,2927458,0
8/9/2005,59.379,60.029,58.584,59.757,2022444,0
8/10/2005,60.555,60.798,59.924,60.278,2780805,0
8/11/2005,61.614,62.216,61.178,62.151,3654543,0
8/12/2005,62.427,62.598,61.614,62.058,2804512,0
8/15/2005,62.115,62.469,60.798,61.051,2512070,0
8/16/2005,61.091,61.201,60.006,60.17,1819466,0
8/17/2005,60.193,60.298,58.986,59.276,2359764,0
8/18/2005,59.07,59.128,58.461,58.606,1402925,0
8/19/2005,58.944,59.276,58.503,58.668,1415761,0
8/22/2005,59.03,59.693,58.839,59.215,1511983,0
8/23/2005,59.357,59.442,57.795,57.795,2037144,0
8/24/2005,57.813,57.813,57.022,57.19,2712890,0
8/25/2005,57.397,57.835,56.877,57.352,1267003,0
8/26/2005,57.582,57.604,56.877,56.984,1245880,0
8/29/2005,56.773,57.626,56.479,57.374,1351919,0
8/30/2005,57.105,57.397,56.101,56.538,1742404,0
8/31/2005,56.374,56.374,55.454,55.937,2965006,0
9/1/2005,56.101,57.352,56.021,56.752,2603883,0
9/2/2005,57.168,57.168,55.98,56.208,1586939,0
9/6/2005,56.208,56.519,55.832,56.29,1787856,0
9/7/2005,56.27,56.31,55.207,55.454,2627256,0
9/8/2005,55.454,55.727,54.83,55.167,2246063,0
9/9/2005,55.494,56.143,54.496,56.038,1585021,0
9/12/2005,56.038,56.794,55.623,56.623,2210284,0
9/13/2005,56.623,56.623,55.832,55.958,1855148,0
9/14/2005,56.059,56.31,55.326,55.431,1504606,0
9/15/2005,55.75,55.917,54.936,55.081,2462019,0
9/16/2005,55.346,55.937,55.167,55.705,2923388,0
9/19/2005,55.854,56.038,54.81,55.038,1928712,0
9/20/2005,55.285,55.643,54.267,54.616,1988774,0
9/21/2005,54.658,55.016,54.414,54.454,1915734,0
9/22/2005,54.7,54.914,53.994,54.078,1384823,0
9/23/2005,50.319,51.778,49.717,50.988,10535459,0
9/26/2005,50.947,51.462,50.237,50.528,4305192,0
9/27/2005,50.797,51.05,50.086,50.13,2965725,0
9/28/2005,50.13,50.611,50.086,50.257,2682765,0
9/29/2005,50.257,51.22,50.257,51.05,2629172,0
9/30/2005,51.029,51.322,50.924,50.988,1872006,0
10/3/2005,50.988,51.304,49.695,49.84,2872476,0
10/4/2005,49.735,49.82,48.688,48.774,4368030,0
10/5/2005,48.816,49.152,47.872,47.914,4344944,0
10/6/2005,48.066,48.337,47.458,47.832,3960113,0
10/7/2005,48.191,48.603,47.663,48.151,2163253,0
10/10/2005,48.151,48.583,47.165,47.315,2265268,0
10/11/2005,48.855,49.088,47.396,47.705,3750955,0
10/12/2005,48.001,48.437,46.75,47.417,3589024,0
10/13/2005,47.523,47.852,46.707,47.061,3116691,0
10/14/2005,47.292,48.13,46.516,47.957,3263007,0
10/17/2005,48.066,48.623,47.957,48.437,2937850,0
10/18/2005,48.711,48.984,48.108,48.603,3484853,0
10/19/2005,48.603,49.588,48.021,49.524,3853309,0
10/20/2005,49.757,50.195,48.546,48.774,3293708,0
10/21/2005,49.192,49.397,48.523,48.752,2983688,0
10/24/2005,48.834,50.108,48.774,49.984,2204155,0
10/25/2005,49.859,50.362,48.984,49.588,2002567,0
10/26/2005,49.588,50.712,49.524,49.779,1908597,0
10/27/2005,49.984,50.257,49.397,49.84,2656424,0
10/28/2005,50.215,50.342,49.235,50.15,1721282,0
10/31/2005,50.172,51.029,50.108,50.712,2569735,0
11/1/2005,50.797,51.738,50.712,51.367,2521887,0
11/2/2005,51.367,51.76,50.674,51.76,2336057,0
11/3/2005,51.799,53.096,51.569,52.464,3500420,0
11/4/2005,52.446,52.829,51.322,52.549,2695218,0
11/7/2005,53.222,54.349,52.89,54.163,4200159,0
11/8/2005,53.762,54.638,53.469,54.267,2565040,0
11/9/2005,52.911,55.854,52.911,54.7,3845406,0
11/10/2005,54.81,55.326,54.327,54.871,2036570,0
11/11/2005,54.871,56.021,54.496,55.705,2751973,0
11/14/2005,55.75,55.998,55.059,55.559,2031926,0
11/15/2005,55.537,55.832,54.496,54.83,2858777,0
11/16/2005,54.914,55.272,54.434,54.974,1965019,0
11/17/2005,55.122,55.578,54.596,55.229,2578115,0
11/18/2005,56.038,56.038,54.554,55.122,2596746,0
11/21/2005,55.038,55.917,54.956,55.769,2737604,0
11/22/2005,55.769,55.937,55.326,55.75,2261197,0
11/23/2005,55.75,56.519,55.454,56.143,2440800,0
11/25/2005,56.437,57.333,56.27,57.063,1779761,0
11/28/2005,57.29,58.398,57.23,57.626,3877254,0
11/29/2005,57.687,58.646,57.646,58.192,3466272,0
11/30/2005,58.192,58.398,57.022,57.23,3255009,0
12/1/2005,57.941,59.335,57.73,59.048,3123824,0
12/2/2005,58.775,59.048,57.857,58.668,2583576,0
12/5/2005,58.668,58.879,58.213,58.398,2352484,0
12/6/2005,58.922,59.527,58.541,58.967,2592340,0
12/7/2005,58.902,60.449,58.902,59.693,2735926,0
12/8/2005,59.693,60.069,59.048,59.357,2257029,0
12/9/2005,59.693,59.715,58.668,58.775,1631912,0
12/12/2005,58.775,59.048,58.277,58.606,2130780,0
12/13/2005,58.461,60.029,58.377,59.527,2249320,0
12/14/2005,59.335,59.862,58.879,59.484,2155399,0
12/15/2005,59.484,60.006,58.879,58.944,1517921,0
12/16/2005,59.379,60.006,58.944,58.944,2434958,0
12/19/2005,58.797,59.653,58.775,59.61,2413693,0
12/20/2005,59.399,59.986,58.839,59.088,2175370,0
12/21/2005,59.317,60.555,59.108,60.533,1972682,0
12/22/2005,60.555,61.279,58.879,61.242,2090931,0
12/23/2005,61.242,61.506,60.842,61.487,1427639,0
12/27/2005,61.4,61.889,60.735,61.073,2270297,0
12/28/2005,60.968,62.115,60.904,61.824,1630522,0
12/29/2005,61.324,62.301,61.178,61.911,1670801,0
12/30/2005,61.528,62.216,61.344,61.74,1534924,0
1/3/2006,61.784,62.638,61.571,62.427,2769789,0
1/4/2006,62.342,63.556,61.866,62.785,2815004,0
1/5/2006,62.427,63.369,62.365,63.285,2153866,0
1/6/2006,63.285,63.471,62.638,63.076,2423607,0
1/9/2006,62.991,64.621,61.931,63.785,2854181,0
1/10/2006,59.507,62.469,59.295,61.802,9900137,0
1/11/2006,61.72,62.016,60.778,60.968,4927919,0
1/12/2006,60.193,60.927,59.862,60.15,3573603,0
1/13/2006,60.049,60.575,59.862,60.449,1968081,0
1/17/2006,60.385,61.344,60.128,60.798,2148645,0
1/18/2006,60.82,60.82,60.049,60.449,1809600,0
1/19/2006,60.631,62.238,60.555,61.571,1953092,0
1/20/2006,61.866,62.301,60.029,60.128,3303910,0
1/23/2006,60.34,61.242,60.235,60.927,1852035,0
1/24/2006,60.989,62.617,60.17,61.201,1989445,0
1/25/2006,61.593,62.469,61.506,62.095,2262489,0
1/26/2006,62.638,65.185,62.534,64.264,4531543,0
1/27/2006,64.163,65.852,63.265,65.353,3188483,0
1/30/2006,65.245,65.414,63.601,63.74,2255259,0
1/31/2006,64.683,67.17,64.514,65.77,4904306,0
2/1/2006,65.707,65.707,64.018,64.954,2671751,0
